State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.864,4.185,4.418,4.088,U.S Dollar,US Gallon,2025-09-28
Alaska,AK,Fairbanks,3.879,4.099,4.297,4.19,U.S Dollar,US Gallon,2025-09-28
Alaska,AK,Juneau,3.894,3.909,4.102,4.469,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Anniston-Oxford,2.736,3.077,3.492,3.32,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Auburn,2.754,3.106,3.556,3.347,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Birmingham,2.773,3.249,3.652,3.478,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Daphne-Fairhope-Foley,2.783,3.232,3.589,3.395,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Decatur,2.672,3.105,3.498,3.292,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Dothan,2.767,3.173,3.539,3.539,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Florence-Muscle Shoals,2.691,3.1,3.512,3.273,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Gadsden,2.66,3.108,3.544,3.276,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Huntsville,2.74,3.194,3.527,3.344,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Mobile,2.735,3.158,3.514,3.414,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Montgomery,2.791,3.235,3.629,3.418,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Russell County,2.84,3.28,3.652,3.458,U.S Dollar,US Gallon,2025-09-28
Alabama,AL,Tuscaloosa,2.739,3.178,3.589,3.404,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,Fayetteville-Springdale-Rogers,2.757,3.193,3.465,3.274,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,Fort Smith (AR only),2.626,3.034,3.347,3.329,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,Hot Springs,2.622,3.113,3.524,3.263,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,Jonesboro,2.739,3.111,3.518,3.395,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,Little Rock-North Little Rock,2.711,3.174,3.552,3.303,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,Pine Bluff,2.729,3.169,3.625,3.449,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,Texarkana (AR only),2.754,3.167,3.597,3.293,U.S Dollar,US Gallon,2025-09-28
Arkansas,AR,West Memphis,2.772,3.219,3.679,3.422,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,East Valley,3.873,4.266,4.565,3.649,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Flagstaff,3.261,3.548,3.901,3.735,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Glendale,3.852,4.212,4.548,3.596,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Lake Havasu-Kingman,3.272,3.593,3.931,3.791,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Peoria,3.914,4.257,4.627,3.663,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Phoenix Proper,3.834,4.212,4.523,3.619,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Phoenix-Mesa,3.827,4.208,4.523,3.651,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Pima County,3.233,3.618,3.93,3.533,U.S Dollar,US Gallon,2025-09-28
Arizona,AZ,Prescott,3.191,3.459,3.842,3.659,U.S Dollar,US Gallon,2025-09-28
