State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.709,3.976,4.251,4.014,U.S Dollar,US Gallon,2025-08-23
Alaska,AK,Fairbanks,3.815,4.046,4.273,4.143,U.S Dollar,US Gallon,2025-08-23
Alaska,AK,Juneau,3.835,3.79,3.892,4.469,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Anniston-Oxford,2.659,3.001,3.434,3.32,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Auburn,2.749,3.154,3.53,3.368,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Birmingham,2.731,3.196,3.612,3.459,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Daphne-Fairhope-Foley,2.778,3.246,3.619,3.396,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Decatur,2.71,3.154,3.527,3.323,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Dothan,2.786,3.17,3.561,3.543,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Florence-Muscle Shoals,2.698,3.141,3.511,3.302,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Gadsden,2.657,3.09,3.494,3.307,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Huntsville,2.766,3.211,3.557,3.363,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Mobile,2.737,3.166,3.562,3.399,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Montgomery,2.773,3.229,3.654,3.434,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Russell County,2.845,3.279,3.633,3.452,U.S Dollar,US Gallon,2025-08-23
Alabama,AL,Tuscaloosa,2.697,3.178,3.574,3.379,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,Fayetteville-Springdale-Rogers,2.843,3.252,3.541,3.363,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,Fort Smith (AR only),2.793,3.211,3.597,3.39,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,Hot Springs,2.731,3.282,3.695,3.298,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,Jonesboro,2.775,3.241,3.612,3.404,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,Little Rock-North Little Rock,2.778,3.26,3.637,3.301,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,Pine Bluff,2.771,3.349,3.633,3.422,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,Texarkana (AR only),2.745,3.192,3.616,3.284,U.S Dollar,US Gallon,2025-08-23
Arkansas,AR,West Memphis,2.755,3.117,3.608,3.399,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,East Valley,3.566,3.951,4.264,3.618,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Flagstaff,3.042,3.325,3.673,3.617,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Glendale,3.568,3.952,4.276,3.582,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Lake Havasu-Kingman,3.148,3.417,3.817,3.709,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Peoria,3.579,3.964,4.26,3.599,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Phoenix Proper,3.563,3.941,4.253,3.589,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Phoenix-Mesa,3.557,3.933,4.246,3.621,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Pima County,2.973,3.326,3.645,3.516,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Prescott,3.144,3.373,3.733,3.607,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Scottsdale,3.658,3.994,4.318,3.744,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Sierra Vista-Douglas,3.037,3.327,3.665,3.566,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Tucson,2.971,3.329,3.645,3.509,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,West Valley,3.564,3.937,4.255,3.577,U.S Dollar,US Gallon,2025-08-23
Arizona,AZ,Yuma,2.939,3.353,3.658,3.533,U.S Dollar,US Gallon,2025-08-23
California,CA,Bakersfield,4.472,4.696,4.913,5.123,U.S Dollar,US Gallon,2025-08-23
California,CA,Chico-Paradise,4.442,4.646,4.864,4.947,U.S Dollar,US Gallon,2025-08-23
California,CA,El Centro,4.263,4.406,4.617,4.857,U.S Dollar,US Gallon,2025-08-23
California,CA,Fresno,4.564,4.83,5.02,5.177,U.S Dollar,US Gallon,2025-08-23
California,CA,Hanford-Corcoran,4.37,4.611,4.763,4.953,U.S Dollar,US Gallon,2025-08-23
California,CA,Los Angeles-Long Beach,4.552,4.775,4.943,5.121,U.S Dollar,US Gallon,2025-08-23
California,CA,Madera-Chowchilla,4.555,4.854,5.019,5.235,U.S Dollar,US Gallon,2025-08-23
California,CA,Merced,4.448,4.758,5.015,5.167,U.S Dollar,US Gallon,2025-08-23
California,CA,Modesto,4.34,4.61,4.822,5.193,U.S Dollar,US Gallon,2025-08-23
California,CA,Napa,4.797,4.96,5.157,5.194,U.S Dollar,US Gallon,2025-08-23
California,CA,Oakland,4.586,4.829,5.023,5.222,U.S Dollar,US Gallon,2025-08-23
California,CA,Orange County,4.534,4.764,4.911,4.998,U.S Dollar,US Gallon,2025-08-23
California,CA,Redding,4.366,4.508,4.707,4.949,U.S Dollar,US Gallon,2025-08-23
California,CA,Riverside,4.394,4.644,4.813,5.001,U.S Dollar,US Gallon,2025-08-23
California,CA,Sacramento,4.5,4.773,4.963,5.185,U.S Dollar,US Gallon,2025-08-23
California,CA,Salinas,4.743,4.931,5.149,5.435,U.S Dollar,US Gallon,2025-08-23
California,CA,San Bernardino,4.438,4.645,4.83,5.038,U.S Dollar,US Gallon,2025-08-23
California,CA,San Diego,4.614,4.835,5.007,5.003,U.S Dollar,US Gallon,2025-08-23
California,CA,San Francisco,4.66,4.891,5.064,5.272,U.S Dollar,US Gallon,2025-08-23
California,CA,San Jose,4.516,4.752,4.936,5.169,U.S Dollar,US Gallon,2025-08-23
California,CA,San Luis Obispo-Atascadero-Paso Robles,4.88,5.103,5.251,5.406,U.S Dollar,US Gallon,2025-08-23
California,CA,San Rafael,4.674,4.857,5.089,5.257,U.S Dollar,US Gallon,2025-08-23
California,CA,Santa Barbara-Santa Maria-Lompoc,4.556,4.715,4.892,5.081,U.S Dollar,US Gallon,2025-08-23
California,CA,Santa Cruz-Watsonville,4.626,4.843,5.085,5.25,U.S Dollar,US Gallon,2025-08-23
California,CA,Santa Rosa,4.759,4.976,5.157,5.283,U.S Dollar,US Gallon,2025-08-23
California,CA,Stockton-Lodi,4.416,4.681,4.897,5.132,U.S Dollar,US Gallon,2025-08-23
California,CA,Vallejo-Fairfield,4.508,4.756,4.964,5.132,U.S Dollar,US Gallon,2025-08-23
California,CA,Ventura,4.581,4.804,4.971,5.175,U.S Dollar,US Gallon,2025-08-23
California,CA,Visalia-Tulare-Porterville,4.474,4.793,4.959,5.075,U.S Dollar,US Gallon,2025-08-23
