State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.581,3.825,4.049,3.608,U.S Dollar,US Gallon,2025-05-23
Alaska,AK,Fairbanks,3.666,3.889,4.08,3.663,U.S Dollar,US Gallon,2025-05-23
Alaska,AK,Juneau,3.664,3.758,3.733,3.706,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Anniston-Oxford,2.714,3.11,3.49,3.252,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Auburn,2.746,3.136,3.504,3.221,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Birmingham,2.721,3.196,3.596,3.333,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Daphne-Fairhope-Foley,2.768,3.218,3.619,3.202,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Decatur,2.665,3.112,3.449,3.195,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Dothan,2.812,3.226,3.645,3.414,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Florence-Muscle Shoals,2.726,3.142,3.515,3.172,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Gadsden,2.632,3.077,3.458,3.099,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Huntsville,2.712,3.128,3.49,3.259,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Mobile,2.763,3.222,3.597,3.208,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Montgomery,2.77,3.226,3.621,3.233,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Russell County,2.817,3.194,3.525,3.347,U.S Dollar,US Gallon,2025-05-23
Alabama,AL,Tuscaloosa,2.717,3.152,3.528,3.301,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,Fayetteville-Springdale-Rogers,2.819,3.259,3.494,3.199,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,Fort Smith (AR only),2.76,3.161,3.502,3.163,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,Hot Springs,2.734,3.244,3.586,3.202,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,Jonesboro,2.722,3.133,3.521,3.272,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,Little Rock-North Little Rock,2.761,3.221,3.593,3.181,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,Pine Bluff,2.767,3.257,3.732,3.201,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,Texarkana (AR only),2.823,3.275,3.669,3.172,U.S Dollar,US Gallon,2025-05-23
Arkansas,AR,West Memphis,2.808,3.235,3.64,3.328,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,East Valley,3.647,4.001,4.319,3.457,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Flagstaff,3.186,3.398,3.82,3.444,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Glendale,3.596,3.931,4.224,3.392,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Lake Havasu-Kingman,3.184,3.478,3.758,3.601,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Peoria,3.614,3.947,4.296,3.501,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Phoenix Proper,3.582,3.939,4.24,3.414,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Phoenix-Mesa,3.592,3.948,4.258,3.456,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Pima County,3.05,3.391,3.697,3.339,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Prescott,3.204,3.433,3.806,3.563,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Scottsdale,3.727,4.066,4.376,3.663,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Sierra Vista-Douglas,3.031,3.236,3.59,3.405,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Tucson,3.05,3.394,3.699,3.326,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,West Valley,3.588,3.927,4.23,3.414,U.S Dollar,US Gallon,2025-05-23
Arizona,AZ,Yuma,2.921,3.306,3.612,3.365,U.S Dollar,US Gallon,2025-05-23
California,CA,Bakersfield,4.735,4.943,5.168,5.041,U.S Dollar,US Gallon,2025-05-23
California,CA,Chico-Paradise,4.891,5.097,5.27,5.098,U.S Dollar,US Gallon,2025-05-23
California,CA,El Centro,4.436,4.559,4.782,4.879,U.S Dollar,US Gallon,2025-05-23
California,CA,Fresno,4.921,5.158,5.361,5.24,U.S Dollar,US Gallon,2025-05-23
California,CA,Hanford-Corcoran,4.788,5.019,5.147,5.106,U.S Dollar,US Gallon,2025-05-23
California,CA,Los Angeles-Long Beach,4.804,5.029,5.18,4.984,U.S Dollar,US Gallon,2025-05-23
California,CA,Madera-Chowchilla,4.934,5.161,5.405,5.217,U.S Dollar,US Gallon,2025-05-23
California,CA,Merced,4.92,5.207,5.467,5.215,U.S Dollar,US Gallon,2025-05-23
California,CA,Modesto,4.813,5.079,5.292,5.251,U.S Dollar,US Gallon,2025-05-23
California,CA,Napa,5.25,5.439,5.598,5.468,U.S Dollar,US Gallon,2025-05-23
California,CA,Oakland,5.035,5.293,5.471,5.349,U.S Dollar,US Gallon,2025-05-23
California,CA,Orange County,4.723,4.938,5.092,4.796,U.S Dollar,US Gallon,2025-05-23
California,CA,Redding,4.841,5.003,5.111,5.112,U.S Dollar,US Gallon,2025-05-23
California,CA,Riverside,4.661,4.904,5.075,4.837,U.S Dollar,US Gallon,2025-05-23
California,CA,Sacramento,4.976,5.238,5.452,5.331,U.S Dollar,US Gallon,2025-05-23
California,CA,Salinas,5.198,5.383,5.594,5.538,U.S Dollar,US Gallon,2025-05-23
California,CA,San Bernardino,4.656,4.873,5.039,4.888,U.S Dollar,US Gallon,2025-05-23
California,CA,San Diego,4.798,5.012,5.188,4.873,U.S Dollar,US Gallon,2025-05-23
California,CA,San Francisco,5.124,5.33,5.511,5.474,U.S Dollar,US Gallon,2025-05-23
California,CA,San Jose,5.009,5.231,5.405,5.318,U.S Dollar,US Gallon,2025-05-23
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.059,5.292,5.47,5.434,U.S Dollar,US Gallon,2025-05-23
California,CA,San Rafael,5.155,5.372,5.583,5.588,U.S Dollar,US Gallon,2025-05-23
California,CA,Santa Barbara-Santa Maria-Lompoc,4.741,4.926,5.069,4.952,U.S Dollar,US Gallon,2025-05-23
California,CA,Santa Cruz-Watsonville,5.122,5.376,5.571,5.442,U.S Dollar,US Gallon,2025-05-23
California,CA,Santa Rosa,5.187,5.421,5.618,5.541,U.S Dollar,US Gallon,2025-05-23
California,CA,Stockton-Lodi,4.892,5.151,5.352,5.266,U.S Dollar,US Gallon,2025-05-23
California,CA,Vallejo-Fairfield,4.962,5.219,5.396,5.344,U.S Dollar,US Gallon,2025-05-23
California,CA,Ventura,4.859,5.077,5.233,5.088,U.S Dollar,US Gallon,2025-05-23
California,CA,Visalia-Tulare-Porterville,4.87,5.123,5.317,5.149,U.S Dollar,US Gallon,2025-05-23
California,CA,Yolo,4.902,5.177,5.394,5.267,U.S Dollar,US Gallon,2025-05-23
California,CA,Yuba City,4.756,5.032,5.201,5.151,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Boulder-Longmont,3.186,3.616,3.937,3.459,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Colorado Springs,3.155,3.545,3.884,3.372,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Denver,3.151,3.578,3.889,3.37,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Durango,3.088,3.37,3.71,3.352,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Fort Collins-Loveland,3.131,3.521,3.827,3.334,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Glenwood Springs,3.53,4.065,4.144,3.733,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Grand Junction (CO only),3.177,3.51,3.847,3.458,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Greeley,3.116,3.525,3.824,3.281,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Pueblo,3.004,3.409,3.763,3.305,U.S Dollar,US Gallon,2025-05-23
Colorado,CO,Vail,3.534,3.9,4.214,3.64,U.S Dollar,US Gallon,2025-05-23
Connecticut,CT,Bridgeport,3.189,3.808,4.159,3.799,U.S Dollar,US Gallon,2025-05-23
Connecticut,CT,Hartford,3.094,3.693,4.077,3.766,U.S Dollar,US Gallon,2025-05-23
Connecticut,CT,Lower Fairfield County,3.16,3.758,4.143,3.79,U.S Dollar,US Gallon,2025-05-23
Connecticut,CT,New Haven-Meriden,3.091,3.684,4.009,3.739,U.S Dollar,US Gallon,2025-05-23
Connecticut,CT,New London-Norwich (CT only),3.115,3.623,3.996,3.64,U.S Dollar,US Gallon,2025-05-23
Connecticut,CT,Windham,3.12,3.59,3.965,3.678,U.S Dollar,US Gallon,2025-05-23
District of Columbia,DC,Washington (DC only),3.193,3.731,4.15,3.761,U.S Dollar,US Gallon,2025-05-23
District of Columbia,DC,Washington (Entire Metro Average),3.141,3.673,4.036,3.673,U.S Dollar,US Gallon,2025-05-23
Delaware,DE,Dover,3.017,3.519,3.861,3.62,U.S Dollar,US Gallon,2025-05-23
Delaware,DE,Milford-Seaford,2.993,3.46,3.795,3.59,U.S Dollar,US Gallon,2025-05-23
Delaware,DE,Wilmington-Newark (DE only),2.936,3.587,3.834,3.522,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Bradenton-Sarasota-Venice,3.147,3.615,3.908,3.464,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Crestview-Fort Walton Beach,2.777,3.18,3.563,3.201,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Daytona Beach,3.148,3.567,3.883,3.486,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Fort Lauderdale,3.152,3.599,3.893,3.46,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Fort Myers-Cape Coral,3.165,3.626,3.913,3.48,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Gainesville,3.168,3.62,3.954,3.537,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Homosassa Springs,3.167,3.604,3.95,3.531,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Jacksonville,3.126,3.558,3.918,3.476,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Lakeland-Winter Haven,3.157,3.592,3.916,3.476,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Melbourne-Titusville,3.135,3.584,3.91,3.476,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Miami,3.067,3.514,3.715,3.395,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Naples,3.206,3.648,3.958,3.518,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Ocala,3.186,3.608,3.957,3.492,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Orlando,3.162,3.592,3.894,3.479,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Panama City,2.76,3.185,3.565,3.299,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Pensacola,2.806,3.262,3.644,3.233,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Port St. Lucie,3.172,3.591,3.942,3.494,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Punta Gorda,3.117,3.565,3.843,3.433,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Sebastian-Vero Beach,3.147,3.641,3.899,3.496,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Sebring,3.156,3.596,3.866,3.475,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Tallahassee,2.935,3.394,3.799,3.492,U.S Dollar,US Gallon,2025-05-23
Florida,FL,Tampa-St. Petersburg-Clearwater,3.178,3.636,3.956,3.48,U.S Dollar,US Gallon,2025-05-23
Florida,FL,The Villages,3.16,3.605,3.98,3.469,U.S Dollar,US Gallon,2025-05-23
Florida,FL,West Palm Beach-Boca Raton,3.286,3.79,4.086,3.558,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Albany,2.876,3.325,3.685,3.341,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Athens,2.955,3.386,3.814,3.466,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Atlanta,2.949,3.418,3.831,3.501,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Augusta-Aiken (GA only),2.881,3.357,3.757,3.398,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Brunswick,2.949,3.423,3.78,3.466,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Catoosa-Dade-Walker,2.824,3.301,3.711,3.186,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Columbus (GA only),2.88,3.278,3.691,3.461,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Dalton,2.846,3.282,3.638,3.241,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Gainesville,2.92,3.386,3.792,3.456,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Hinesville-Fort Stewart,3.0,3.383,3.768,3.446,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Macon,2.936,3.377,3.772,3.492,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Rome,2.845,3.337,3.727,3.299,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Savannah,2.996,3.429,3.818,3.434,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Valdosta,2.94,3.369,3.724,3.434,U.S Dollar,US Gallon,2025-05-23
Georgia,GA,Warner Robins,2.882,3.292,3.685,3.315,U.S Dollar,US Gallon,2025-05-23
Hawaii,HI,Hilo,4.644,4.904,5.219,5.25,U.S Dollar,US Gallon,2025-05-23
Hawaii,HI,Honolulu,4.409,4.688,4.933,5.239,U.S Dollar,US Gallon,2025-05-23
Hawaii,HI,Kahului,4.49,4.608,4.752,5.404,U.S Dollar,US Gallon,2025-05-23
Hawaii,HI,Lihue (Kauai),5.074,5.309,5.573,5.509,U.S Dollar,US Gallon,2025-05-23
Hawaii,HI,Wailuku,4.49,4.608,4.752,5.404,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Ames,3.171,3.468,3.785,3.208,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Cedar Rapids,3.113,3.423,3.99,3.37,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Council Bluffs,2.884,3.205,3.747,3.388,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Davenport-Moline-Rock Island (IA only),2.956,3.233,3.789,3.388,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Des Moines,2.806,3.123,3.536,3.292,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Dubuque,3.086,3.187,3.922,3.347,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Iowa City,3.12,3.31,3.874,3.364,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Sioux City (IA only),2.987,3.221,3.758,3.372,U.S Dollar,US Gallon,2025-05-23
Iowa,IA,Waterloo-Cedar Falls,3.121,3.426,4.048,3.439,U.S Dollar,US Gallon,2025-05-23
Idaho,ID,Boise City,3.205,3.406,3.641,3.447,U.S Dollar,US Gallon,2025-05-23
Idaho,ID,Coeur D'Alene,3.385,3.642,3.885,3.709,U.S Dollar,US Gallon,2025-05-23
Idaho,ID,Franklin,3.254,3.499,3.718,3.415,U.S Dollar,US Gallon,2025-05-23
Idaho,ID,Idaho Falls,3.252,3.565,3.822,3.354,U.S Dollar,US Gallon,2025-05-23
Idaho,ID,Lewiston,3.403,3.662,3.982,3.771,U.S Dollar,US Gallon,2025-05-23
Idaho,ID,Pocatello,3.28,3.603,3.814,3.389,U.S Dollar,US Gallon,2025-05-23
Idaho,ID,Twin Falls,3.315,3.6,3.879,3.477,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Alexander County,3.499,0.0,0.0,0.0,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Bloomington-Normal,3.259,3.791,4.181,3.456,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Carbondale-Marion,3.321,3.831,4.231,3.617,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Champaign-Urbana,3.279,3.853,4.205,3.394,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Chicago Metro,3.597,4.159,4.667,3.608,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,City of Chicago,3.785,4.357,4.865,3.993,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Danville,3.268,3.831,4.248,3.433,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Davenport-Moline-Rock Island (IL only),3.329,3.749,4.253,3.595,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Decatur,3.243,3.797,4.223,3.374,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,East Saint Louis,3.377,3.874,4.229,3.577,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Elgin,3.471,4.053,4.529,3.492,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Kankakee-Bradley,3.235,3.802,4.191,3.414,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Lake County,3.504,4.076,4.573,3.394,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Peoria-Pekin,3.299,3.823,4.262,3.505,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Quincy,3.302,3.693,4.027,3.447,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Rockford,3.271,3.83,4.321,3.436,U.S Dollar,US Gallon,2025-05-23
Illinois,IL,Springfield,3.27,3.85,4.35,3.419,U.S Dollar,US Gallon,2025-05-23
Indiana,IN,Bloomington,3.349,3.874,4.355,3.597,U.S Dollar,US Gallon,2025-05-23
Indiana,IN,Clarksville,3.049,3.537,4.006,3.595,U.S Dollar,US Gallon,2025-05-23
Indiana,IN,Columbus,3.267,3.778,4.262,3.348,U.S Dollar,US Gallon,2025-05-23
Indiana,IN,Dearborn-Franklin-Ohio-Union,3.104,3.559,4.092,3.548,U.S Dollar,US Gallon,2025-05-23
Indiana,IN,Elkhart,3.314,3.801,4.301,3.483,U.S Dollar,US Gallon,2025-05-23
Indiana,IN,Evansville,2.981,3.457,3.88,3.631,U.S Dollar,US Gallon,2025-05-23
Indiana,IN,Fort Wayne,3.308,3.78,4.325,3.533,U.S Dollar,US Gallon,2025-05-23
