State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.71,3.995,4.246,4.026,U.S Dollar,US Gallon,2025-08-21
Alaska,AK,Fairbanks,3.83,4.043,4.253,4.168,U.S Dollar,US Gallon,2025-08-21
Alaska,AK,Juneau,3.796,3.869,3.921,4.469,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Anniston-Oxford,2.671,3.074,3.454,3.351,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Auburn,2.75,3.11,3.538,3.35,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Birmingham,2.735,3.213,3.624,3.468,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Daphne-Fairhope-Foley,2.786,3.234,3.624,3.415,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Decatur,2.712,3.139,3.527,3.31,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Dothan,2.786,3.147,3.531,3.542,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Florence-Muscle Shoals,2.731,3.118,3.539,3.299,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Gadsden,2.634,3.058,3.493,3.319,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Huntsville,2.761,3.218,3.551,3.383,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Mobile,2.731,3.174,3.558,3.399,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Montgomery,2.774,3.232,3.657,3.44,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Russell County,2.85,3.316,3.665,3.46,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,Tuscaloosa,2.703,3.153,3.569,3.401,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,Fayetteville-Springdale-Rogers,2.86,3.275,3.566,3.362,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,Fort Smith (AR only),2.798,3.253,3.577,3.372,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,Hot Springs,2.75,3.293,3.691,3.311,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,Jonesboro,2.768,3.223,3.647,3.42,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,Little Rock-North Little Rock,2.799,3.276,3.657,3.309,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,Pine Bluff,2.778,3.321,3.666,3.427,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,Texarkana (AR only),2.745,3.183,3.576,3.277,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,West Memphis,2.738,3.18,3.741,3.43,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,East Valley,3.527,3.905,4.224,3.614,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Flagstaff,3.058,3.325,3.683,3.643,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Glendale,3.537,3.923,4.22,3.584,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Lake Havasu-Kingman,3.149,3.437,3.799,3.703,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Peoria,3.553,3.937,4.239,3.61,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Phoenix Proper,3.526,3.932,4.222,3.592,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Phoenix-Mesa,3.517,3.894,4.203,3.62,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Pima County,2.983,3.332,3.644,3.534,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Prescott,3.114,3.388,3.756,3.634,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Scottsdale,3.56,3.919,4.248,3.738,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Sierra Vista-Douglas,3.035,3.302,3.617,3.527,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Tucson,2.979,3.334,3.642,3.525,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,West Valley,3.534,3.912,4.213,3.586,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,Yuma,2.939,3.368,3.653,3.559,U.S Dollar,US Gallon,2025-08-21
