State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.648,3.904,4.171,3.949,U.S Dollar,US Gallon,2025-07-14
Alaska,AK,Fairbanks,3.789,4.043,4.255,4.107,U.S Dollar,US Gallon,2025-07-14
Alaska,AK,Juneau,3.631,3.705,3.801,4.203,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Anniston-Oxford,2.729,3.092,3.505,3.34,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Auburn,2.757,3.146,3.511,3.337,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Birmingham,2.76,3.204,3.626,3.439,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Daphne-Fairhope-Foley,2.788,3.234,3.632,3.397,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Decatur,2.713,3.157,3.517,3.334,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Dothan,2.756,3.15,3.543,3.495,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Florence-Muscle Shoals,2.725,3.101,3.511,3.35,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Gadsden,2.678,3.107,3.577,3.316,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Huntsville,2.744,3.162,3.482,3.319,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Mobile,2.761,3.214,3.571,3.444,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Montgomery,2.808,3.274,3.689,3.428,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Russell County,2.866,3.301,3.689,3.415,U.S Dollar,US Gallon,2025-07-14
Alabama,AL,Tuscaloosa,2.759,3.189,3.555,3.369,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,Fayetteville-Springdale-Rogers,2.841,3.215,3.528,3.391,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,Fort Smith (AR only),2.763,3.222,3.528,3.324,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,Hot Springs,2.749,3.267,3.656,3.345,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,Jonesboro,2.758,3.163,3.586,3.387,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,Little Rock-North Little Rock,2.799,3.257,3.641,3.35,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,Pine Bluff,2.816,3.3,3.611,3.457,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,Texarkana (AR only),2.868,3.309,3.651,3.355,U.S Dollar,US Gallon,2025-07-14
Arkansas,AR,West Memphis,2.77,3.105,3.438,3.372,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,East Valley,3.361,3.721,4.033,3.53,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Flagstaff,3.1,3.373,3.756,3.582,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Glendale,3.317,3.652,3.967,3.499,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Lake Havasu-Kingman,3.125,3.377,3.695,3.713,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Peoria,3.309,3.671,3.972,3.545,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Phoenix Proper,3.23,3.575,3.895,3.504,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Phoenix-Mesa,3.298,3.65,3.963,3.535,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Pima County,2.994,3.327,3.645,3.447,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Prescott,3.148,3.418,3.771,3.587,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Scottsdale,3.43,3.787,4.103,3.67,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Sierra Vista-Douglas,3.046,3.311,3.583,3.475,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Tucson,2.989,3.325,3.643,3.451,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,West Valley,3.298,3.649,3.956,3.505,U.S Dollar,US Gallon,2025-07-14
Arizona,AZ,Yuma,2.945,3.338,3.637,3.504,U.S Dollar,US Gallon,2025-07-14
California,CA,Bakersfield,4.525,4.763,4.995,5.13,U.S Dollar,US Gallon,2025-07-14
California,CA,Chico-Paradise,4.483,4.679,4.86,4.99,U.S Dollar,US Gallon,2025-07-14
California,CA,El Centro,4.257,4.408,4.594,4.852,U.S Dollar,US Gallon,2025-07-14
California,CA,Fresno,4.609,4.887,5.079,5.201,U.S Dollar,US Gallon,2025-07-14
California,CA,Hanford-Corcoran,4.34,4.458,4.807,4.985,U.S Dollar,US Gallon,2025-07-14
California,CA,Los Angeles-Long Beach,4.519,4.728,4.91,5.136,U.S Dollar,US Gallon,2025-07-14
California,CA,Madera-Chowchilla,4.574,4.672,4.978,5.136,U.S Dollar,US Gallon,2025-07-14
California,CA,Merced,4.427,4.703,4.91,5.173,U.S Dollar,US Gallon,2025-07-14
California,CA,Modesto,4.252,4.49,4.753,5.244,U.S Dollar,US Gallon,2025-07-14
California,CA,Napa,4.797,4.921,5.124,5.381,U.S Dollar,US Gallon,2025-07-14
California,CA,Oakland,4.585,4.822,5.01,5.301,U.S Dollar,US Gallon,2025-07-14
California,CA,Orange County,4.461,4.665,4.842,5.055,U.S Dollar,US Gallon,2025-07-14
California,CA,Redding,4.244,4.488,4.655,5.026,U.S Dollar,US Gallon,2025-07-14
California,CA,Riverside,4.367,4.611,4.787,5.051,U.S Dollar,US Gallon,2025-07-14
California,CA,Sacramento,4.485,4.736,4.933,5.288,U.S Dollar,US Gallon,2025-07-14
California,CA,Salinas,4.74,4.941,5.186,5.496,U.S Dollar,US Gallon,2025-07-14
California,CA,San Bernardino,4.414,4.608,4.804,5.074,U.S Dollar,US Gallon,2025-07-14
California,CA,San Diego,4.6,4.801,4.99,5.002,U.S Dollar,US Gallon,2025-07-14
California,CA,San Francisco,4.695,4.892,5.092,5.398,U.S Dollar,US Gallon,2025-07-14
California,CA,San Jose,4.536,4.764,4.958,5.228,U.S Dollar,US Gallon,2025-07-14
California,CA,San Luis Obispo-Atascadero-Paso Robles,4.91,5.071,5.293,5.446,U.S Dollar,US Gallon,2025-07-14
California,CA,San Rafael,4.633,4.838,5.037,5.426,U.S Dollar,US Gallon,2025-07-14
California,CA,Santa Barbara-Santa Maria-Lompoc,4.488,4.627,4.823,5.114,U.S Dollar,US Gallon,2025-07-14
California,CA,Santa Cruz-Watsonville,4.756,5.024,5.163,5.301,U.S Dollar,US Gallon,2025-07-14
California,CA,Santa Rosa,4.761,4.958,5.16,5.411,U.S Dollar,US Gallon,2025-07-14
California,CA,Stockton-Lodi,4.388,4.648,4.865,5.192,U.S Dollar,US Gallon,2025-07-14
California,CA,Vallejo-Fairfield,4.543,4.795,5.002,5.232,U.S Dollar,US Gallon,2025-07-14
California,CA,Ventura,4.551,4.788,4.934,5.175,U.S Dollar,US Gallon,2025-07-14
California,CA,Visalia-Tulare-Porterville,4.549,4.832,5.017,5.132,U.S Dollar,US Gallon,2025-07-14
California,CA,Yolo,4.46,4.648,4.879,5.212,U.S Dollar,US Gallon,2025-07-14
California,CA,Yuba City,4.313,4.7,4.806,5.093,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Boulder-Longmont,3.108,3.579,3.908,3.455,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Colorado Springs,2.881,3.283,3.605,3.278,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Denver,2.945,3.363,3.688,3.261,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Durango,2.984,3.25,3.599,3.513,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Fort Collins-Loveland,2.928,3.32,3.649,3.278,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Glenwood Springs,3.319,3.672,3.99,3.6,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Grand Junction (CO only),3.174,3.507,3.861,3.529,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Greeley,2.772,3.17,3.478,3.187,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Pueblo,2.866,3.29,3.653,3.276,U.S Dollar,US Gallon,2025-07-14
Colorado,CO,Vail,3.368,3.611,4.042,3.363,U.S Dollar,US Gallon,2025-07-14
Connecticut,CT,Bridgeport,3.191,3.834,4.194,3.822,U.S Dollar,US Gallon,2025-07-14
Connecticut,CT,Hartford,3.119,3.722,4.113,3.819,U.S Dollar,US Gallon,2025-07-14
Connecticut,CT,Lower Fairfield County,3.15,3.833,4.14,3.862,U.S Dollar,US Gallon,2025-07-14
Connecticut,CT,New Haven-Meriden,3.098,3.638,4.023,3.771,U.S Dollar,US Gallon,2025-07-14
Connecticut,CT,New London-Norwich (CT only),3.126,3.636,4.03,3.724,U.S Dollar,US Gallon,2025-07-14
Connecticut,CT,Windham,3.145,3.617,3.995,3.735,U.S Dollar,US Gallon,2025-07-14
District of Columbia,DC,Washington (DC only),3.344,3.823,4.291,3.858,U.S Dollar,US Gallon,2025-07-14
District of Columbia,DC,Washington (Entire Metro Average),3.122,3.617,4.002,3.757,U.S Dollar,US Gallon,2025-07-14
Delaware,DE,Dover,3.183,3.673,3.94,3.764,U.S Dollar,US Gallon,2025-07-14
Delaware,DE,Milford-Seaford,3.179,3.597,3.935,3.77,U.S Dollar,US Gallon,2025-07-14
Delaware,DE,Wilmington-Newark (DE only),3.046,3.725,3.993,3.752,U.S Dollar,US Gallon,2025-07-14
Florida,FL,Bradenton-Sarasota-Venice,2.884,3.312,3.635,3.714,U.S Dollar,US Gallon,2025-07-14
Florida,FL,Crestview-Fort Walton Beach,2.827,3.235,3.618,3.458,U.S Dollar,US Gallon,2025-07-14
Florida,FL,Daytona Beach,2.919,3.324,3.646,3.704,U.S Dollar,US Gallon,2025-07-14
Florida,FL,Fort Lauderdale,2.934,3.41,3.679,3.636,U.S Dollar,US Gallon,2025-07-14
Florida,FL,Fort Myers-Cape Coral,2.891,3.339,3.654,3.696,U.S Dollar,US Gallon,2025-07-14
