State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.857,4.178,4.405,4.062,U.S Dollar,US Gallon,2025-10-16
Alaska,AK,Fairbanks,3.846,4.189,4.405,4.166,U.S Dollar,US Gallon,2025-10-16
Alaska,AK,Juneau,3.907,3.882,4.057,4.469,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Anniston-Oxford,2.706,3.11,3.527,3.303,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Auburn,2.728,3.122,3.552,3.34,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Birmingham,2.745,3.224,3.642,3.445,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Daphne-Fairhope-Foley,2.76,3.195,3.58,3.418,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Decatur,2.613,3.063,3.413,3.216,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Dothan,2.741,3.204,3.526,3.522,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Florence-Muscle Shoals,2.694,3.115,3.507,3.252,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Gadsden,2.663,3.127,3.562,3.291,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Huntsville,2.699,3.149,3.519,3.34,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Mobile,2.715,3.137,3.492,3.415,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Montgomery,2.748,3.201,3.618,3.371,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Russell County,2.78,3.218,3.585,3.419,U.S Dollar,US Gallon,2025-10-16
Alabama,AL,Tuscaloosa,2.696,3.13,3.517,3.398,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,Fayetteville-Springdale-Rogers,2.571,2.953,3.299,3.204,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,Fort Smith (AR only),2.527,2.913,3.27,3.27,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,Hot Springs,2.568,3.159,3.476,3.204,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,Jonesboro,2.59,3.042,3.469,3.379,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,Little Rock-North Little Rock,2.572,3.077,3.451,3.253,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,Pine Bluff,2.702,3.234,3.603,3.364,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,Texarkana (AR only),2.729,3.27,3.6,3.209,U.S Dollar,US Gallon,2025-10-16
Arkansas,AR,West Memphis,2.699,3.121,3.529,3.339,U.S Dollar,US Gallon,2025-10-16
