State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.575,3.866,4.054,3.556,U.S Dollar,US Gallon,2025-04-16
Alaska,AK,Fairbanks,3.675,3.882,4.146,3.617,U.S Dollar,US Gallon,2025-04-16
Alaska,AK,Juneau,3.662,3.596,3.686,3.902,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Anniston-Oxford,2.817,3.21,3.584,3.303,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Auburn,2.76,3.139,3.523,3.306,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Birmingham,2.807,3.263,3.66,3.428,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Daphne-Fairhope-Foley,2.762,3.213,3.567,3.255,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Decatur,2.746,3.167,3.531,3.326,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Dothan,2.79,3.167,3.539,3.497,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Florence-Muscle Shoals,2.789,3.208,3.596,3.333,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Gadsden,2.748,3.205,3.562,3.184,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Huntsville,2.778,3.192,3.553,3.388,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Mobile,2.748,3.172,3.53,3.279,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Montgomery,2.79,3.256,3.669,3.316,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Russell County,2.819,3.217,3.587,3.439,U.S Dollar,US Gallon,2025-04-16
Alabama,AL,Tuscaloosa,2.793,3.223,3.648,3.335,U.S Dollar,US Gallon,2025-04-16
Arkansas,AR,Fayetteville-Springdale-Rogers,2.824,3.187,3.483,3.231,U.S Dollar,US Gallon,2025-04-16
Arkansas,AR,Fort Smith (AR only),2.746,3.141,3.504,3.231,U.S Dollar,US Gallon,2025-04-16
