State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.864,4.179,4.429,4.062,U.S Dollar,US Gallon,2025-11-01
Alaska,AK,Fairbanks,3.671,3.919,4.205,4.208,U.S Dollar,US Gallon,2025-11-01
Alaska,AK,Juneau,3.857,3.855,4.018,4.477,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Anniston-Oxford,2.606,2.984,3.33,3.296,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Auburn,2.666,3.125,3.488,3.388,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Birmingham,2.675,3.186,3.586,3.461,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Daphne-Fairhope-Foley,2.655,3.118,3.494,3.415,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Decatur,2.517,2.974,3.295,3.252,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Dothan,2.67,3.096,3.468,3.534,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Florence-Muscle Shoals,2.588,3.002,3.391,3.255,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Gadsden,2.608,3.057,3.455,3.297,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Huntsville,2.613,3.106,3.42,3.358,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Mobile,2.625,3.102,3.451,3.437,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Montgomery,2.688,3.156,3.559,3.398,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Russell County,2.712,3.186,3.541,3.453,U.S Dollar,US Gallon,2025-11-01
Alabama,AL,Tuscaloosa,2.656,3.114,3.522,3.402,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,Fayetteville-Springdale-Rogers,2.637,3.07,3.357,3.286,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,Fort Smith (AR only),2.563,2.969,3.376,3.296,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,Hot Springs,2.536,3.07,3.448,3.256,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,Jonesboro,2.562,2.924,3.405,3.399,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,Little Rock-North Little Rock,2.522,3.022,3.4,3.273,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,Pine Bluff,2.643,3.185,3.61,3.368,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,Texarkana (AR only),2.676,3.204,3.596,3.264,U.S Dollar,US Gallon,2025-11-01
Arkansas,AR,West Memphis,2.583,3.076,3.401,3.482,U.S Dollar,US Gallon,2025-11-01
Arizona,AZ,East Valley,3.646,4.042,4.355,3.584,U.S Dollar,US Gallon,2025-11-01
Arizona,AZ,Flagstaff,3.21,3.521,3.89,3.716,U.S Dollar,US Gallon,2025-11-01
