State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.863,4.177,4.397,4.053,U.S Dollar,US Gallon,2025-10-29
Alaska,AK,Fairbanks,3.703,3.93,4.176,4.17,U.S Dollar,US Gallon,2025-10-29
Alaska,AK,Juneau,3.851,3.846,3.975,4.477,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Anniston-Oxford,2.661,3.073,3.357,3.382,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Auburn,2.658,3.079,3.501,3.366,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Birmingham,2.687,3.178,3.588,3.46,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Daphne-Fairhope-Foley,2.676,3.136,3.501,3.412,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Decatur,2.527,2.977,3.307,3.264,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Dothan,2.652,3.082,3.491,3.525,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Florence-Muscle Shoals,2.603,3.041,3.371,3.272,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Gadsden,2.611,3.112,3.467,3.287,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Huntsville,2.627,3.061,3.411,3.373,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Mobile,2.632,3.112,3.454,3.413,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Montgomery,2.71,3.179,3.596,3.411,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Russell County,2.709,3.198,3.557,3.41,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,Tuscaloosa,2.65,3.107,3.495,3.414,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,Fayetteville-Springdale-Rogers,2.69,3.117,3.382,3.284,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,Fort Smith (AR only),2.594,3.006,3.345,3.275,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,Hot Springs,2.545,3.123,3.437,3.26,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,Jonesboro,2.581,3.026,3.459,3.39,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,Little Rock-North Little Rock,2.562,3.067,3.439,3.279,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,Pine Bluff,2.671,3.191,3.594,3.329,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,Texarkana (AR only),2.675,3.188,3.576,3.301,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,West Memphis,2.588,3.081,3.416,3.442,U.S Dollar,US Gallon,2025-10-29
Arizona,AZ,East Valley,3.56,3.94,4.257,3.582,U.S Dollar,US Gallon,2025-10-29
Arizona,AZ,Flagstaff,3.23,3.524,3.884,3.721,U.S Dollar,US Gallon,2025-10-29
