State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.642,3.908,4.142,3.934,U.S Dollar,US Gallon,2025-07-11
Alaska,AK,Fairbanks,3.804,4.028,4.309,4.071,U.S Dollar,US Gallon,2025-07-11
Alaska,AK,Juneau,3.738,3.707,3.863,4.202,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Anniston-Oxford,2.761,3.148,3.556,3.377,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Auburn,2.765,3.215,3.555,3.354,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Birmingham,2.77,3.236,3.639,3.466,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Daphne-Fairhope-Foley,2.802,3.246,3.649,3.398,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Decatur,2.718,3.162,3.512,3.311,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Dothan,2.798,3.217,3.613,3.503,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Florence-Muscle Shoals,2.748,3.149,3.541,3.33,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Gadsden,2.703,3.141,3.539,3.325,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Huntsville,2.755,3.181,3.546,3.349,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Mobile,2.783,3.245,3.621,3.449,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Montgomery,2.814,3.276,3.695,3.433,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Russell County,2.872,3.332,3.71,3.423,U.S Dollar,US Gallon,2025-07-11
Alabama,AL,Tuscaloosa,2.765,3.216,3.619,3.42,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,Fayetteville-Springdale-Rogers,2.869,3.286,3.571,3.394,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,Fort Smith (AR only),2.789,3.19,3.558,3.33,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,Hot Springs,2.773,3.314,3.653,3.359,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,Jonesboro,2.786,3.23,3.645,3.419,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,Little Rock-North Little Rock,2.819,3.276,3.677,3.358,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,Pine Bluff,2.802,3.357,3.712,3.434,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,Texarkana (AR only),2.888,3.381,3.729,3.353,U.S Dollar,US Gallon,2025-07-11
Arkansas,AR,West Memphis,2.785,3.167,3.667,3.447,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,East Valley,3.376,3.752,4.064,3.509,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Flagstaff,3.109,3.399,3.775,3.584,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Glendale,3.314,3.662,3.973,3.502,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Lake Havasu-Kingman,3.137,3.387,3.74,3.755,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Peoria,3.325,3.673,4.025,3.504,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Phoenix Proper,3.245,3.615,3.91,3.481,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Phoenix-Mesa,3.308,3.672,3.981,3.516,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Pima County,3.01,3.343,3.659,3.452,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Prescott,3.161,3.426,3.753,3.614,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Scottsdale,3.433,3.79,4.117,3.674,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Sierra Vista-Douglas,3.027,3.313,3.595,3.47,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Tucson,3.003,3.337,3.654,3.453,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,West Valley,3.302,3.652,3.97,3.487,U.S Dollar,US Gallon,2025-07-11
Arizona,AZ,Yuma,2.947,3.344,3.65,3.516,U.S Dollar,US Gallon,2025-07-11
California,CA,Bakersfield,4.502,4.682,4.95,5.057,U.S Dollar,US Gallon,2025-07-11
California,CA,Chico-Paradise,4.488,4.693,4.883,5.041,U.S Dollar,US Gallon,2025-07-11
California,CA,El Centro,4.294,4.44,4.646,4.91,U.S Dollar,US Gallon,2025-07-11
California,CA,Fresno,4.593,4.848,5.073,5.201,U.S Dollar,US Gallon,2025-07-11
