State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Florida,FL,Jacksonville,2.944,3.382,3.745,3.604,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Lakeland-Winter Haven,3.014,3.425,3.754,3.625,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Melbourne-Titusville,2.923,3.384,3.719,3.644,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Miami,2.966,3.442,3.647,3.506,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Naples,3.056,3.505,3.819,3.662,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Ocala,3.064,3.477,3.835,3.677,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Orlando,2.96,3.372,3.687,3.603,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Panama City,2.899,3.346,3.71,3.557,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Pensacola,2.916,3.37,3.745,3.567,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Port St. Lucie,2.989,3.425,3.763,3.632,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Punta Gorda,2.918,3.382,3.658,3.577,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Sebastian-Vero Beach,3.021,3.478,3.792,3.662,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Sebring,3.006,3.394,3.701,3.591,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Tallahassee,2.964,3.408,3.816,3.645,U.S Dollar,US Gallon,2025-08-01
Florida,FL,Tampa-St. Petersburg-Clearwater,2.998,3.451,3.788,3.631,U.S Dollar,US Gallon,2025-08-01
Florida,FL,The Villages,3.017,3.428,3.844,3.655,U.S Dollar,US Gallon,2025-08-01
Florida,FL,West Palm Beach-Boca Raton,3.123,3.599,3.937,3.669,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Albany,2.901,3.301,3.71,3.573,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Athens,2.911,3.348,3.727,3.559,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Atlanta,2.934,3.412,3.82,3.614,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Augusta-Aiken (GA only),2.916,3.411,3.775,3.511,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Brunswick,2.959,3.426,3.797,3.687,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Catoosa-Dade-Walker,2.79,3.275,3.685,3.47,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Columbus (GA only),2.903,3.303,3.718,3.591,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Dalton,2.835,3.322,3.639,3.557,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Gainesville,2.908,3.412,3.789,3.608,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Hinesville-Fort Stewart,2.945,3.364,3.781,3.705,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Macon,2.93,3.362,3.778,3.618,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Rome,2.834,3.33,3.763,3.496,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Savannah,3.015,3.459,3.855,3.662,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Valdosta,2.891,3.338,3.689,3.559,U.S Dollar,US Gallon,2025-08-01
Georgia,GA,Warner Robins,2.848,3.231,3.629,3.54,U.S Dollar,US Gallon,2025-08-01
Hawaii,HI,Hilo,4.67,4.916,5.228,5.223,U.S Dollar,US Gallon,2025-08-01
Hawaii,HI,Honolulu,4.376,4.657,4.906,5.202,U.S Dollar,US Gallon,2025-08-01
Hawaii,HI,Kahului,4.494,4.721,4.751,5.267,U.S Dollar,US Gallon,2025-08-01
Hawaii,HI,Lihue (Kauai),5.02,5.304,5.522,5.671,U.S Dollar,US Gallon,2025-08-01
Hawaii,HI,Wailuku,4.494,4.721,4.751,5.267,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Ames,3.126,3.428,3.646,3.587,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Cedar Rapids,3.099,3.331,3.973,3.654,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Council Bluffs,2.829,3.184,3.646,3.542,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Davenport-Moline-Rock Island (IA only),2.87,3.203,3.827,3.681,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Des Moines,2.999,3.302,3.738,3.647,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Dubuque,3.096,3.232,3.961,3.593,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Iowa City,3.068,3.257,3.88,3.574,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Sioux City (IA only),2.923,3.186,3.736,3.518,U.S Dollar,US Gallon,2025-08-01
Iowa,IA,Waterloo-Cedar Falls,3.116,3.4,4.017,3.687,U.S Dollar,US Gallon,2025-08-01
Idaho,ID,Boise City,3.505,3.753,4.003,3.982,U.S Dollar,US Gallon,2025-08-01
Idaho,ID,Coeur D'Alene,3.339,3.607,3.907,4.022,U.S Dollar,US Gallon,2025-08-01
Idaho,ID,Franklin,3.324,3.599,3.888,3.744,U.S Dollar,US Gallon,2025-08-01
Idaho,ID,Idaho Falls,3.421,3.741,4.018,3.837,U.S Dollar,US Gallon,2025-08-01
Idaho,ID,Lewiston,3.279,3.578,3.826,4.076,U.S Dollar,US Gallon,2025-08-01
Idaho,ID,Pocatello,3.444,3.82,4.059,3.881,U.S Dollar,US Gallon,2025-08-01
Idaho,ID,Twin Falls,3.495,3.796,4.099,3.965,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Alexander County,3.499,0.0,0.0,3.999,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Bloomington-Normal,3.318,3.841,4.259,3.744,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Carbondale-Marion,3.268,3.772,4.158,3.831,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Champaign-Urbana,3.346,3.942,4.284,3.676,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Chicago Metro,3.623,4.207,4.708,3.872,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,City of Chicago,3.821,4.422,4.916,4.1,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Danville,3.311,3.841,4.312,3.833,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Davenport-Moline-Rock Island (IL only),3.286,3.737,4.223,3.794,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Decatur,3.245,3.767,4.185,3.665,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,East Saint Louis,3.305,3.802,4.126,3.747,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Elgin,3.48,4.072,4.547,3.788,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Kankakee-Bradley,3.372,3.983,4.382,3.777,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Lake County,3.545,4.118,4.627,3.706,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Peoria-Pekin,3.327,3.875,4.284,3.705,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Quincy,3.23,3.606,3.988,3.624,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Rockford,3.257,3.825,4.304,3.739,U.S Dollar,US Gallon,2025-08-01
Illinois,IL,Springfield,3.266,3.831,4.332,3.691,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Bloomington,3.382,3.906,4.39,3.956,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Clarksville,3.114,3.623,4.09,3.766,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Columbus,3.332,3.823,4.33,3.862,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Dearborn-Franklin-Ohio-Union,3.122,3.614,4.136,3.737,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Elkhart,3.341,3.83,4.341,3.85,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Evansville,2.923,3.402,3.841,3.73,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Fort Wayne,3.37,3.878,4.411,3.888,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Gary,3.223,3.743,4.245,3.906,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Indianapolis,3.308,3.85,4.355,3.869,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Kokomo,3.296,3.858,4.33,3.892,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Lafayette,3.205,3.731,4.225,3.78,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Michigan City-La Porte,3.228,3.791,4.294,3.903,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Muncie,3.233,3.736,4.233,3.852,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,South Bend,3.351,3.848,4.364,3.86,U.S Dollar,US Gallon,2025-08-01
Indiana,IN,Terre Haute,3.309,3.852,4.318,3.902,U.S Dollar,US Gallon,2025-08-01
Kansas,KS,Kansas City (KS only),2.869,3.21,3.558,3.524,U.S Dollar,US Gallon,2025-08-01
Kansas,KS,Lawrence,2.871,3.184,3.647,3.571,U.S Dollar,US Gallon,2025-08-01
Kansas,KS,Manhattan,2.922,3.324,3.67,3.44,U.S Dollar,US Gallon,2025-08-01
Kansas,KS,Topeka,2.823,3.189,3.572,3.448,U.S Dollar,US Gallon,2025-08-01
Kansas,KS,Wichita,2.91,3.155,3.428,3.463,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Bowling Green,2.797,3.333,3.715,3.393,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Covington,2.976,3.531,3.932,3.492,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Elizabethtown-Fort Knox,2.782,3.326,3.784,3.355,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Henderson,2.63,3.12,3.576,3.236,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Hopkinsville,2.782,3.326,3.604,3.568,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Huntington-Ashland (KY only),2.9,3.505,3.91,3.48,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Lexington,2.879,3.457,3.821,3.482,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Louisville (KY only),2.996,3.575,3.995,3.428,U.S Dollar,US Gallon,2025-08-01
Kentucky,KY,Owensboro,2.686,3.304,3.766,3.407,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Alexandria,2.753,3.199,3.59,3.435,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Baton Rouge,2.764,3.223,3.593,3.376,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Hammond,2.78,3.2,3.557,3.409,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Houma-Thibodaux,2.782,3.237,3.564,3.246,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Lafayette,2.767,3.165,3.555,3.344,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Lake Charles,2.809,3.305,3.675,3.291,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Monroe,2.705,3.123,3.513,3.397,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,New Orleans,2.793,3.317,3.696,3.386,U.S Dollar,US Gallon,2025-08-01
Louisiana,LA,Shreveport-Bossier City,2.75,3.181,3.519,3.425,U.S Dollar,US Gallon,2025-08-01
Massachusetts,MA,Barnstable-Yarmouth,3.1,3.72,4.089,3.928,U.S Dollar,US Gallon,2025-08-01
Massachusetts,MA,Boston (MA only),3.057,3.699,4.073,3.869,U.S Dollar,US Gallon,2025-08-01
Massachusetts,MA,Cambridge-Newton-Framingham,3.103,3.716,4.083,3.894,U.S Dollar,US Gallon,2025-08-01
Massachusetts,MA,Pittsfield,3.033,3.686,4.012,3.889,U.S Dollar,US Gallon,2025-08-01
Massachusetts,MA,Seekonk,2.944,3.576,3.923,3.718,U.S Dollar,US Gallon,2025-08-01
Massachusetts,MA,Springfield,2.973,3.52,3.903,3.785,U.S Dollar,US Gallon,2025-08-01
Massachusetts,MA,Worcester,3.035,3.648,4.023,3.829,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Annapolis,3.172,3.766,4.045,3.836,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Baltimore,3.175,3.693,3.987,3.835,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Bowie-St. Charles,3.174,3.923,4.165,3.85,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Cumberland (MD Only),3.234,3.645,4.06,3.734,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Frederick,3.104,3.538,3.893,3.801,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Hagerstown,3.064,3.488,3.906,3.769,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Salisbury,3.153,3.572,3.955,3.855,U.S Dollar,US Gallon,2025-08-01
Maryland,MD,Washington (MD only),3.209,3.794,4.142,3.858,U.S Dollar,US Gallon,2025-08-01
Maine,ME,Bangor,3.14,3.694,4.147,3.854,U.S Dollar,US Gallon,2025-08-01
Maine,ME,Lewiston-Auburn,3.073,3.636,4.102,4.019,U.S Dollar,US Gallon,2025-08-01
Maine,ME,Portland,3.083,3.611,4.06,3.955,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Ann Arbor,3.243,3.827,4.389,3.747,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Benton Harbor,3.071,3.625,4.206,3.716,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Flint,3.1,3.667,4.202,3.742,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Grand Rapids-Muskegon-Holland,3.148,3.711,4.249,3.709,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Jackson,3.135,3.715,4.241,3.739,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Lansing-East Lansing,3.078,3.649,4.191,3.776,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Marquette,3.048,3.674,4.118,3.592,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Metro Detroit,3.195,3.799,4.387,3.745,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Saginaw-Bay City-Midland,3.07,3.602,4.178,3.729,U.S Dollar,US Gallon,2025-08-01
Michigan,MI,Traverse City,3.148,3.68,4.213,3.644,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,Duluth-Superior (MN only),2.961,3.451,3.807,3.698,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,Houston County,3.032,0.0,4.009,3.599,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,Mankato,3.086,3.381,3.913,3.683,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,Minneapolis-St. Paul (MN only),3.096,3.496,3.918,3.682,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,Moorhead,2.782,3.056,3.441,3.556,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,Polk County,2.843,3.073,3.511,3.56,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,Rochester,3.047,3.455,3.989,3.514,U.S Dollar,US Gallon,2025-08-01
Minnesota,MN,St. Cloud,3.016,3.477,3.945,3.583,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,Cape Girardeau,2.834,3.228,3.612,3.455,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,Columbia,2.97,3.238,3.558,3.528,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,Jefferson City,2.893,3.19,3.521,3.448,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,Joplin,2.671,3.032,3.345,3.409,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,Kansas City (MO only),2.87,3.197,3.518,3.537,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,Springfield,2.716,3.045,3.381,3.42,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,St. Joseph,2.793,3.175,3.441,3.426,U.S Dollar,US Gallon,2025-08-01
Missouri,MO,St. Louis (MO only),2.932,3.294,3.599,3.495,U.S Dollar,US Gallon,2025-08-01
Mississippi,MS,Biloxi-Gulfport-Pascagoula,2.691,3.105,3.466,3.312,U.S Dollar,US Gallon,2025-08-01
Mississippi,MS,Hattiesburg,2.666,3.112,3.477,3.227,U.S Dollar,US Gallon,2025-08-01
Mississippi,MS,Jackson,2.721,3.16,3.51,3.273,U.S Dollar,US Gallon,2025-08-01
Mississippi,MS,South Haven - Olive Branch,2.696,3.235,3.642,3.404,U.S Dollar,US Gallon,2025-08-01
Montana,MT,Billings,3.168,3.528,3.863,3.627,U.S Dollar,US Gallon,2025-08-01
Montana,MT,Great Falls,3.252,3.585,3.866,3.672,U.S Dollar,US Gallon,2025-08-01
Montana,MT,Missoula,3.293,3.6,3.863,3.697,U.S Dollar,US Gallon,2025-08-01
North Carolina,NC,Asheville,2.883,3.337,3.716,3.552,U.S Dollar,US Gallon,2025-08-01
North Carolina,NC,Burlington,2.912,3.4,3.788,3.575,U.S Dollar,US Gallon,2025-08-01
North Carolina,NC,Charlotte-Gastonia-Rock Hill (NC only),2.903,3.378,3.736,3.547,U.S Dollar,US Gallon,2025-08-01
North Carolina,NC,Durham-Chapel Hill,2.959,3.4,3.772,3.614,U.S Dollar,US Gallon,2025-08-01
North Carolina,NC,Fayetteville,2.823,3.281,3.724,3.511,U.S Dollar,US Gallon,2025-08-01
North Carolina,NC,Goldsboro,2.846,3.354,3.738,3.463,U.S Dollar,US Gallon,2025-08-01
North Carolina,NC,Greensboro,2.899,3.36,3.742,3.533,U.S Dollar,US Gallon,2025-08-01
