State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Iowa,IA,Sioux City (IA only),2.914,3.172,3.696,3.502,U.S Dollar,US Gallon,2025-09-05
Iowa,IA,Waterloo-Cedar Falls,2.781,3.076,3.639,3.634,U.S Dollar,US Gallon,2025-09-05
Idaho,ID,Boise City,3.54,3.79,4.07,3.762,U.S Dollar,US Gallon,2025-09-05
Idaho,ID,Coeur D'Alene,3.368,3.642,3.983,3.992,U.S Dollar,US Gallon,2025-09-05
Idaho,ID,Franklin,3.298,3.559,3.758,3.642,U.S Dollar,US Gallon,2025-09-05
Idaho,ID,Idaho Falls,3.331,3.647,3.89,3.597,U.S Dollar,US Gallon,2025-09-05
Idaho,ID,Lewiston,3.402,3.677,3.968,4.077,U.S Dollar,US Gallon,2025-09-05
Idaho,ID,Pocatello,3.394,3.791,4.046,3.683,U.S Dollar,US Gallon,2025-09-05
Idaho,ID,Twin Falls,3.462,3.778,4.017,3.755,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Alexander County,3.499,0.0,0.0,0.0,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Bloomington-Normal,3.338,3.873,4.282,3.694,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Carbondale-Marion,3.282,3.795,4.174,3.842,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Champaign-Urbana,3.29,3.884,4.204,3.624,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Chicago Metro,3.676,4.261,4.77,3.82,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,City of Chicago,3.877,4.467,4.962,4.094,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Danville,3.307,3.862,4.318,3.778,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Davenport-Moline-Rock Island (IL only),3.289,3.752,4.195,3.766,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Decatur,3.288,3.842,4.297,3.653,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,East Saint Louis,3.285,3.761,4.101,3.779,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Elgin,3.497,4.094,4.572,3.755,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Kankakee-Bradley,3.299,3.906,4.286,3.684,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Lake County,3.559,4.135,4.648,3.648,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Peoria-Pekin,3.364,3.873,4.304,3.704,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Quincy,3.354,3.701,3.927,3.813,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Rockford,3.354,3.914,4.381,3.706,U.S Dollar,US Gallon,2025-09-05
Illinois,IL,Springfield,3.328,3.915,4.359,3.67,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Bloomington,3.235,3.78,4.247,3.848,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Clarksville,3.143,3.637,4.094,3.764,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Columbus,3.18,3.679,4.194,3.743,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Dearborn-Franklin-Ohio-Union,3.293,3.757,4.288,3.742,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Elkhart,3.298,3.835,4.35,3.751,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Evansville,3.18,3.673,4.128,3.734,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Fort Wayne,3.208,3.756,4.314,3.796,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Gary,3.455,3.943,4.432,3.844,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Indianapolis,3.127,3.709,4.212,3.789,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Kokomo,3.124,3.733,4.186,3.757,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Lafayette,3.431,3.939,4.428,3.727,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Michigan City-La Porte,3.496,4.001,4.514,3.819,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Muncie,3.068,3.563,4.054,3.761,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,South Bend,3.233,3.813,4.325,3.792,U.S Dollar,US Gallon,2025-09-05
Indiana,IN,Terre Haute,3.212,3.778,4.207,3.851,U.S Dollar,US Gallon,2025-09-05
Kansas,KS,Kansas City (KS only),2.953,3.291,3.636,3.488,U.S Dollar,US Gallon,2025-09-05
Kansas,KS,Lawrence,2.942,3.288,3.749,3.493,U.S Dollar,US Gallon,2025-09-05
Kansas,KS,Manhattan,2.949,3.243,3.645,3.377,U.S Dollar,US Gallon,2025-09-05
Kansas,KS,Topeka,2.935,3.289,3.619,3.411,U.S Dollar,US Gallon,2025-09-05
Kansas,KS,Wichita,2.947,3.208,3.469,3.432,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Bowling Green,2.815,3.303,3.709,3.308,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Covington,3.127,3.695,4.12,3.435,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Elizabethtown-Fort Knox,2.855,3.376,3.845,3.286,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Henderson,2.793,3.31,3.797,3.143,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Hopkinsville,2.826,3.264,3.667,3.488,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Huntington-Ashland (KY only),2.885,3.44,3.886,3.417,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Lexington,2.963,3.53,3.904,3.422,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Louisville (KY only),3.061,3.658,4.083,3.384,U.S Dollar,US Gallon,2025-09-05
Kentucky,KY,Owensboro,2.797,3.415,3.853,3.384,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Alexandria,2.779,3.241,3.657,3.43,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Baton Rouge,2.794,3.271,3.627,3.363,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Hammond,2.823,3.217,3.655,3.387,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Houma-Thibodaux,2.8,3.222,3.557,3.225,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Lafayette,2.807,3.211,3.587,3.322,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Lake Charles,2.8,3.288,3.691,3.271,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Monroe,2.77,3.184,3.599,3.336,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,New Orleans,2.799,3.342,3.68,3.37,U.S Dollar,US Gallon,2025-09-05
Louisiana,LA,Shreveport-Bossier City,2.781,3.207,3.564,3.345,U.S Dollar,US Gallon,2025-09-05
Massachusetts,MA,Barnstable-Yarmouth,3.177,3.738,4.126,3.881,U.S Dollar,US Gallon,2025-09-05
Massachusetts,MA,Boston (MA only),3.108,3.748,4.094,3.849,U.S Dollar,US Gallon,2025-09-05
Massachusetts,MA,Cambridge-Newton-Framingham,3.15,3.749,4.098,3.89,U.S Dollar,US Gallon,2025-09-05
Massachusetts,MA,Pittsfield,3.138,3.725,4.067,3.905,U.S Dollar,US Gallon,2025-09-05
Massachusetts,MA,Seekonk,3.023,3.632,3.972,3.725,U.S Dollar,US Gallon,2025-09-05
Massachusetts,MA,Springfield,3.037,3.573,3.93,3.785,U.S Dollar,US Gallon,2025-09-05
Massachusetts,MA,Worcester,3.103,3.717,4.08,3.839,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Annapolis,3.143,3.699,3.996,3.781,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Baltimore,3.143,3.642,3.923,3.783,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Bowie-St. Charles,3.146,3.896,4.154,3.808,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Cumberland (MD Only),3.292,3.716,4.126,3.692,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Frederick,3.109,3.556,3.881,3.751,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Hagerstown,3.194,3.591,3.99,3.764,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Salisbury,3.159,3.611,3.935,3.824,U.S Dollar,US Gallon,2025-09-05
Maryland,MD,Washington (MD only),3.189,3.793,4.103,3.813,U.S Dollar,US Gallon,2025-09-05
Maine,ME,Bangor,3.164,3.695,4.167,3.857,U.S Dollar,US Gallon,2025-09-05
Maine,ME,Lewiston-Auburn,3.142,3.697,4.133,4.008,U.S Dollar,US Gallon,2025-09-05
Maine,ME,Portland,3.132,3.655,4.126,3.949,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Ann Arbor,3.315,3.897,4.425,3.73,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Benton Harbor,3.223,3.755,4.293,3.76,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Flint,3.091,3.659,4.219,3.659,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Grand Rapids-Muskegon-Holland,3.166,3.726,4.266,3.672,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Jackson,3.157,3.776,4.313,3.724,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Lansing-East Lansing,3.144,3.728,4.254,3.774,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Marquette,3.132,3.701,4.246,3.67,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Metro Detroit,3.27,3.878,4.452,3.742,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Saginaw-Bay City-Midland,3.1,3.661,4.193,3.62,U.S Dollar,US Gallon,2025-09-05
Michigan,MI,Traverse City,3.104,3.612,4.118,3.499,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,Duluth-Superior (MN only),3.036,3.465,3.886,3.647,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,Houston County,2.961,0.0,3.916,3.561,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,Mankato,3.184,3.512,4.033,3.666,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,Minneapolis-St. Paul (MN only),3.223,3.624,4.036,3.719,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,Moorhead,3.054,3.445,3.766,3.593,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,Polk County,2.945,3.263,3.604,3.543,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,Rochester,3.205,3.554,4.16,3.557,U.S Dollar,US Gallon,2025-09-05
Minnesota,MN,St. Cloud,3.129,3.53,4.058,3.585,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,Cape Girardeau,2.881,3.244,3.613,3.469,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,Columbia,2.946,3.22,3.531,3.462,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,Jefferson City,2.952,3.23,3.572,3.447,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,Joplin,2.863,3.236,3.518,3.353,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,Kansas City (MO only),2.944,3.262,3.598,3.514,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,Springfield,2.932,3.261,3.574,3.28,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,St. Joseph,2.825,3.167,3.54,3.428,U.S Dollar,US Gallon,2025-09-05
Missouri,MO,St. Louis (MO only),2.88,3.238,3.547,3.409,U.S Dollar,US Gallon,2025-09-05
Mississippi,MS,Biloxi-Gulfport-Pascagoula,2.721,3.119,3.484,3.285,U.S Dollar,US Gallon,2025-09-05
Mississippi,MS,Hattiesburg,2.698,3.119,3.465,3.212,U.S Dollar,US Gallon,2025-09-05
Mississippi,MS,Jackson,2.737,3.164,3.554,3.259,U.S Dollar,US Gallon,2025-09-05
Mississippi,MS,South Haven - Olive Branch,2.724,3.322,3.686,3.389,U.S Dollar,US Gallon,2025-09-05
Montana,MT,Billings,3.242,3.595,3.93,3.644,U.S Dollar,US Gallon,2025-09-05
Montana,MT,Great Falls,3.251,3.564,3.863,3.672,U.S Dollar,US Gallon,2025-09-05
Montana,MT,Missoula,3.295,3.598,3.901,3.692,U.S Dollar,US Gallon,2025-09-05
North Carolina,NC,Asheville,2.884,3.346,3.736,3.517,U.S Dollar,US Gallon,2025-09-05
North Carolina,NC,Burlington,2.923,3.362,3.786,3.544,U.S Dollar,US Gallon,2025-09-05
North Carolina,NC,Charlotte-Gastonia-Rock Hill (NC only),2.938,3.407,3.781,3.525,U.S Dollar,US Gallon,2025-09-05
North Carolina,NC,Durham-Chapel Hill,2.936,3.372,3.759,3.572,U.S Dollar,US Gallon,2025-09-05
North Carolina,NC,Fayetteville,2.77,3.212,3.649,3.486,U.S Dollar,US Gallon,2025-09-05
North Carolina,NC,Goldsboro,2.807,3.274,3.66,3.492,U.S Dollar,US Gallon,2025-09-05
North Carolina,NC,Greensboro,2.925,3.376,3.784,3.513,U.S Dollar,US Gallon,2025-09-05
